file_name,create_date,file_url,is_recent
海通投融宝1号集合资产管理计划优先级7天期004号产品结算公告SAQ0...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533275110884.pdf,No
海通投融宝1号集合资产管理计划第439期优先级产品开放参与公告SAQ0...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533275041012.pdf,No
海通投融宝1号集合资产管理计划优先级1月期035号产品结算公告SAC5...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533274992874.pdf,No
海通投融宝1号集合资产管理计划第438期优先级产品开放参与公告SAC5...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533274935692.pdf,No
海通投融宝1号集合资产管理计划优先级1月期042号产品结算公告SAT9...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533274886361.pdf,No
海通投融宝1号集合资产管理计划第437期优先级产品开放参与公告SAT9...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533274811194.pdf,No
海通投融宝1号集合资产管理计划第436期优先级产品开放参与公告SDD5...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533274662376.pdf,No
海通投融宝1号集合资产管理计划第435期优先级产品开放参与公告SDC4...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533274600768.pdf,No
海通年年旺51号集合资产管理计划成立公告,2018-07-25,http://www.htsamc.com/upload/20180730/201807301532943672185.pdf,No
海通年年旺100号集合资产管理计划临时开放参与的公告SZ3833,2018-07-25,http://www.htsamc.com/upload/20180730/201807301532943578018.pdf,No
海通海蓝量化增强集合资产管理计划G04号产品开放参与公告859G04,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533290563386.pdf,No
海通海蓝量化增强集合资产管理计划G04号产品开放参与公告859G04 ...,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533290530370.pdf,No
海通海蓝量化增强集合资产管理计划G04号产品结算公告859G04,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533290496045.pdf,No
海通海蓝量化增强集合资产管理计划G02号产品开放参与公告859G02,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533290185388.pdf,No
海通海蓝量化增强集合资产管理计划G02号产品结算公告859G02-2,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533290153803.pdf,No
海通海蓝量化增强集合资产管理计划G02号产品结算公告859G02,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533290119694.pdf,No
海通海蓝量化增强集合资产管理计划3月期B12号产品开放参与公告859B...,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533290084495.pdf,No
投融宝1号风险级份额2018年7月18日特定开放参与、退出公告S729...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532944070994.pdf,No
海通海蓝量化增强集合资产管理计划3月期A30号产品开放参与公告859A...,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533290042248.pdf,No
关于海通月月财集合资产管理计划第1253期产品OTC5BJ提前结束本期...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943967667.pdf,No
关于海通月月财集合资产管理计划第1253期产品OTC5BJ提前结束本期...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943967667.pdf,No
关于海通月月财集合资产管理计划第1252期产品OTC532提前结束本期...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943851448.pdf,No
关于海通月月财集合资产管理计划第1250期产品OTC5B5提前结束本期...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943826360.pdf,No
关于海通月月财集合资产管理计划第1249期产品OTC5YK提前结束本期...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943815568.pdf,No
关于海通月月财集合资产管理计划第1245期产品OTC532提前结束本期...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943771352.pdf,No
关于海通月月财集合资产管理计划第1248期产品OTC59N提前结束本期...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943804864.pdf,No
关于海通月月财集合资产管理计划第1247期产品OTC56C提前结束本期...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943795130.pdf,No
海通海裕1号集合资产管理计划第231期产品开放参与公告SV5636,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943739035.pdf,No
海通海裕1号集合资产管理计划第230期产品开放参与公告SZ0022,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943728530.pdf,No
关于海通量化对冲2号集合资产管理计划管理人自有资金部分退出的公告,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943708004.pdf,No
海通海蓝量化增强集合资产管理计划3月期A30号产品开放参与公告859A...,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533289621117.pdf,No
2463海通投融宝1号集合资产管理计划6月期009号产品结算公告SU8...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943567795.pdf,No
海通海蓝量化增强集合资产管理计划3月期56号产品开放参与公告85935...,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533289559936.pdf,No
海通投融宝1号集合资产管理计划优先级7天期004号产品结算公告SAQ0...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943541107.pdf,No
海通投融宝1号集合资产管理计划优先级1月期035号产品结算公告SAC5...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943525791.pdf,No
海通海蓝量化增强集合资产管理计划3月期47号产品开放参与公告85934...,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533289525865.pdf,No
海通投融宝1号集合资产管理计划优先级1月期035号产品结算公告SAC5...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943434770.pdf,No
海通投融宝1号集合资产管理计划第430期优先级产品开放参与公告SDD5...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943418411.pdf,No
海通投融宝1号集合资产管理计划第433期优先级产品开放参与公告SU83...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943385326.pdf,No
海通海蓝量化增强集合资产管理计划3月期46号产品开放参与公告85934...,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533289418762.pdf,No
海通投融宝1号集合资产管理计划第434期优先级产品开放参与公告SDC4...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943408423.pdf,No
海通海蓝量化增强集合资产管理计划3月期42号产品开放参与公告85934...,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533289389077.pdf,No
海通投融宝1号集合资产管理计划第432期优先级产品开放参与公告SAQ0...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943373678.pdf,No
海通投融宝1号集合资产管理计划第431期优先级产品开放参与公告SAC5...,2018-07-23,http://www.htsamc.com/upload/20180730/201807301532943360208.pdf,No
海通海蓝量化增强集合资产管理计划3月期40号产品开放参与公告85934...,2018-07-23,http://www.htsamc.com/upload/20180803/201808031533289321051.pdf,No
